order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
CA-2020-108843,2020-04-25,2020-05-01,Standard Class,C108843,Customer 8843,Corporate,United States,Seattle,Washington,98101,West,P108843,Technology,Machines,Printer,1742.0,2,0.0,110.08
CA-2019-108844,2019-09-27,2019-09-30,Standard Class,C108844,Customer 8844,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P108844,Furniture,Bookcases,Bookcase,1286.0,10,0.2,209.35
CA-2020-108845,2020-01-27,2020-01-29,Second Class,C108845,Customer 8845,Corporate,United States,New York,New York,10001,East,P108845,Office Supplies,Binders,Binder,1652.26,5,0.2,484.56
CA-2021-108846,2021-04-29,2021-05-06,Same Day,C108846,Customer 8846,Corporate,United States,Seattle,Washington,98101,West,P108846,Office Supplies,Paper,Copy Paper,1613.06,3,0.0,366.8
CA-2021-108847,2021-08-06,2021-08-08,Standard Class,C108847,Customer 8847,Consumer,United States,Seattle,Washington,98101,West,P108847,Furniture,Tables,Conference Table,208.31,7,0.0,71.36
CA-2020-108848,2020-05-19,2020-05-22,First Class,C108848,Customer 8848,Home Office,United States,New York,New York,10001,East,P108848,Office Supplies,Storage,Storage Box,1250.14,6,0.3,243.71
CA-2020-108849,2020-10-07,2020-10-08,Standard Class,C108849,Customer 8849,Corporate,United States,Chicago,Illinois,60601,Central,P108849,Office Supplies,Binders,Binder,440.3,4,0.1,43.53
CA-2019-108850,2019-12-05,2019-12-08,Same Day,C108850,Customer 8850,Home Office,United States,Los Angeles,California,90001,West,P108850,Office Supplies,Binders,Binder,49.46,7,0.1,8.28
CA-2022-108851,2022-09-28,2022-10-03,Standard Class,C108851,Customer 8851,Corporate,United States,Houston,Texas,77001,Central,P108851,Furniture,Chairs,Office Chair,1878.61,7,0.0,472.45
CA-2021-108852,2021-04-20,2021-04-22,Second Class,C108852,Customer 8852,Consumer,United States,Chicago,Illinois,60601,Central,P108852,Technology,Accessories,Mouse,774.95,4,0.3,91.38
CA-2020-108853,2020-06-14,2020-06-20,Second Class,C108853,Customer 8853,Home Office,United States,New York,New York,10001,East,P108853,Furniture,Bookcases,Bookcase,1825.17,3,0.1,538.57
CA-2020-108854,2020-05-26,2020-05-30,Second Class,C108854,Customer 8854,Corporate,United States,New York,New York,10001,East,P108854,Furniture,Bookcases,Bookcase,1000.06,2,0.3,58.58
CA-2022-108855,2022-06-13,2022-06-18,Same Day,C108855,Customer 8855,Consumer,United States,Houston,Texas,77001,Central,P108855,Furniture,Chairs,Office Chair,259.3,10,0.2,35.3
CA-2021-108856,2021-05-03,2021-05-08,First Class,C108856,Customer 8856,Corporate,United States,Houston,Texas,77001,Central,P108856,Office Supplies,Paper,Copy Paper,685.98,10,0.3,10.31
CA-2019-108857,2019-07-25,2019-07-30,Same Day,C108857,Customer 8857,Consumer,United States,Los Angeles,California,90001,West,P108857,Technology,Phones,Smartphone,904.83,6,0.3,129.01
CA-2020-108858,2020-12-17,2020-12-23,First Class,C108858,Customer 8858,Home Office,United States,New York,New York,10001,East,P108858,Office Supplies,Binders,Binder,1073.74,9,0.3,78.37
CA-2022-108859,2022-08-16,2022-08-19,Second Class,C108859,Customer 8859,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P108859,Furniture,Bookcases,Bookcase,602.26,8,0.0,131.15
CA-2020-108860,2020-04-25,2020-04-29,Same Day,C108860,Customer 8860,Home Office,United States,Houston,Texas,77001,Central,P108860,Office Supplies,Storage,Storage Box,1597.56,9,0.0,311.34
CA-2021-108861,2021-08-30,2021-09-04,Second Class,C108861,Customer 8861,Corporate,United States,Houston,Texas,77001,Central,P108861,Technology,Machines,Printer,1251.72,4,0.3,92.23
CA-2019-108862,2019-10-24,2019-10-26,First Class,C108862,Customer 8862,Consumer,United States,Los Angeles,California,90001,West,P108862,Furniture,Bookcases,Bookcase,212.21,9,0.3,44.33
CA-2022-108863,2022-10-13,2022-10-17,First Class,C108863,Customer 8863,Home Office,United States,New York,New York,10001,East,P108863,Furniture,Chairs,Office Chair,1210.67,6,0.3,104.9
CA-2019-108864,2019-05-28,2019-05-29,Second Class,C108864,Customer 8864,Home Office,United States,Los Angeles,California,90001,West,P108864,Furniture,Tables,Conference Table,913.16,5,0.1,57.62
CA-2020-108865,2020-08-02,2020-08-04,First Class,C108865,Customer 8865,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P108865,Office Supplies,Storage,Storage Box,266.85,2,0.2,32.05
CA-2021-108866,2021-11-05,2021-11-10,Standard Class,C108866,Customer 8866,Home Office,United States,New York,New York,10001,East,P108866,Office Supplies,Storage,Storage Box,1451.32,4,0.1,141.7
CA-2020-108867,2020-06-12,2020-06-15,Standard Class,C108867,Customer 8867,Consumer,United States,New York,New York,10001,East,P108867,Furniture,Chairs,Office Chair,396.49,7,0.3,72.78
CA-2022-108868,2022-02-16,2022-02-23,Second Class,C108868,Customer 8868,Corporate,United States,Chicago,Illinois,60601,Central,P108868,Furniture,Tables,Conference Table,936.49,10,0.0,157.14
CA-2022-108869,2022-07-06,2022-07-07,Same Day,C108869,Customer 8869,Home Office,United States,Chicago,Illinois,60601,Central,P108869,Furniture,Chairs,Office Chair,373.05,5,0.0,82.17
CA-2020-108870,2020-11-06,2020-11-10,First Class,C108870,Customer 8870,Consumer,United States,Chicago,Illinois,60601,Central,P108870,Technology,Machines,Printer,54.05,4,0.1,13.17
CA-2019-108871,2019-03-20,2019-03-25,Second Class,C108871,Customer 8871,Consumer,United States,Houston,Texas,77001,Central,P108871,Office Supplies,Storage,Storage Box,1319.09,3,0.2,96.5
CA-2020-108872,2020-09-12,2020-09-16,Second Class,C108872,Customer 8872,Corporate,United States,New York,New York,10001,East,P108872,Furniture,Tables,Conference Table,1138.55,6,0.1,294.53
CA-2021-108873,2021-02-28,2021-03-07,Second Class,C108873,Customer 8873,Consumer,United States,Seattle,Washington,98101,West,P108873,Technology,Accessories,Mouse,603.67,5,0.3,6.03
CA-2021-108874,2021-04-07,2021-04-14,Standard Class,C108874,Customer 8874,Corporate,United States,New York,New York,10001,East,P108874,Technology,Phones,Smartphone,1625.24,8,0.0,430.92
CA-2021-108875,2021-12-13,2021-12-16,Standard Class,C108875,Customer 8875,Home Office,United States,Chicago,Illinois,60601,Central,P108875,Technology,Accessories,Mouse,1545.56,5,0.0,204.85
CA-2022-108876,2022-12-04,2022-12-11,Standard Class,C108876,Customer 8876,Home Office,United States,Los Angeles,California,90001,West,P108876,Technology,Accessories,Mouse,324.88,7,0.1,73.03
CA-2019-108877,2019-05-29,2019-05-30,Same Day,C108877,Customer 8877,Corporate,United States,Houston,Texas,77001,Central,P108877,Technology,Machines,Printer,119.39,6,0.0,37.57
CA-2020-108878,2020-02-12,2020-02-14,Same Day,C108878,Customer 8878,Corporate,United States,Seattle,Washington,98101,West,P108878,Furniture,Bookcases,Bookcase,1036.0,5,0.0,289.66
CA-2022-108879,2022-04-07,2022-04-11,First Class,C108879,Customer 8879,Corporate,United States,Los Angeles,California,90001,West,P108879,Furniture,Tables,Conference Table,1699.48,1,0.3,406.87
CA-2022-108880,2022-10-19,2022-10-24,Same Day,C108880,Customer 8880,Consumer,United States,Chicago,Illinois,60601,Central,P108880,Technology,Accessories,Mouse,1562.26,1,0.3,73.06
CA-2021-108881,2021-12-16,2021-12-17,Standard Class,C108881,Customer 8881,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P108881,Technology,Machines,Printer,158.13,3,0.0,52.04
CA-2020-108882,2020-05-29,2020-06-02,Same Day,C108882,Customer 8882,Home Office,United States,Seattle,Washington,98101,West,P108882,Furniture,Chairs,Office Chair,593.99,5,0.2,165.39
CA-2021-108883,2021-07-09,2021-07-13,Standard Class,C108883,Customer 8883,Corporate,United States,Seattle,Washington,98101,West,P108883,Office Supplies,Storage,Storage Box,1568.19,9,0.1,425.55
CA-2022-108884,2022-10-27,2022-10-30,Standard Class,C108884,Customer 8884,Corporate,United States,Chicago,Illinois,60601,Central,P108884,Office Supplies,Storage,Storage Box,1189.62,5,0.2,208.11
CA-2022-108885,2022-01-19,2022-01-24,Second Class,C108885,Customer 8885,Consumer,United States,Los Angeles,California,90001,West,P108885,Office Supplies,Storage,Storage Box,1119.72,8,0.1,220.73
CA-2022-108886,2022-02-01,2022-02-03,Standard Class,C108886,Customer 8886,Consumer,United States,Los Angeles,California,90001,West,P108886,Furniture,Chairs,Office Chair,1708.3,5,0.2,137.98
CA-2020-108887,2020-04-07,2020-04-13,First Class,C108887,Customer 8887,Home Office,United States,Los Angeles,California,90001,West,P108887,Technology,Machines,Printer,24.26,5,0.1,6.71
CA-2019-108888,2019-02-14,2019-02-21,Second Class,C108888,Customer 8888,Corporate,United States,Los Angeles,California,90001,West,P108888,Office Supplies,Binders,Binder,52.21,8,0.0,18.0
CA-2019-108889,2019-09-20,2019-09-25,Standard Class,C108889,Customer 8889,Consumer,United States,Chicago,Illinois,60601,Central,P108889,Technology,Accessories,Mouse,1896.52,5,0.0,448.5
CA-2019-108890,2019-08-14,2019-08-15,First Class,C108890,Customer 8890,Corporate,United States,Los Angeles,California,90001,West,P108890,Furniture,Bookcases,Bookcase,1756.07,1,0.1,338.28
CA-2020-108891,2020-04-04,2020-04-07,Same Day,C108891,Customer 8891,Consumer,United States,Seattle,Washington,98101,West,P108891,Technology,Machines,Printer,598.91,5,0.1,25.38
CA-2022-108892,2022-05-28,2022-06-04,Same Day,C108892,Customer 8892,Corporate,United States,Houston,Texas,77001,Central,P108892,Technology,Machines,Printer,1371.33,7,0.2,417.48
CA-2021-108893,2021-05-13,2021-05-19,Standard Class,C108893,Customer 8893,Home Office,United States,Los Angeles,California,90001,West,P108893,Furniture,Bookcases,Bookcase,1811.29,6,0.2,21.48
CA-2019-108894,2019-06-28,2019-07-04,Standard Class,C108894,Customer 8894,Home Office,United States,Los Angeles,California,90001,West,P108894,Office Supplies,Paper,Copy Paper,1243.11,5,0.3,342.54
CA-2019-108895,2019-11-16,2019-11-20,First Class,C108895,Customer 8895,Corporate,United States,Seattle,Washington,98101,West,P108895,Furniture,Bookcases,Bookcase,1991.81,10,0.2,572.48
CA-2019-108896,2019-11-21,2019-11-25,First Class,C108896,Customer 8896,Home Office,United States,Seattle,Washington,98101,West,P108896,Technology,Accessories,Mouse,1572.35,7,0.2,215.8
CA-2022-108897,2022-05-08,2022-05-12,Same Day,C108897,Customer 8897,Corporate,United States,New York,New York,10001,East,P108897,Furniture,Tables,Conference Table,919.3,2,0.1,230.98
CA-2019-108898,2019-06-05,2019-06-12,First Class,C108898,Customer 8898,Consumer,United States,Los Angeles,California,90001,West,P108898,Furniture,Chairs,Office Chair,1859.39,4,0.2,203.47
CA-2019-108899,2019-11-24,2019-11-30,Standard Class,C108899,Customer 8899,Corporate,United States,Los Angeles,California,90001,West,P108899,Office Supplies,Storage,Storage Box,1020.64,2,0.0,256.91
CA-2022-108900,2022-05-14,2022-05-21,Second Class,C108900,Customer 8900,Consumer,United States,Los Angeles,California,90001,West,P108900,Office Supplies,Paper,Copy Paper,660.11,4,0.1,119.05
CA-2020-108901,2020-09-13,2020-09-20,Second Class,C108901,Customer 8901,Consumer,United States,Los Angeles,California,90001,West,P108901,Technology,Accessories,Mouse,1010.37,8,0.0,86.65
CA-2022-108902,2022-09-30,2022-10-04,Standard Class,C108902,Customer 8902,Corporate,United States,Houston,Texas,77001,Central,P108902,Office Supplies,Storage,Storage Box,299.84,7,0.3,5.43
CA-2022-108903,2022-06-16,2022-06-19,Second Class,C108903,Customer 8903,Consumer,United States,New York,New York,10001,East,P108903,Furniture,Chairs,Office Chair,620.39,5,0.1,29.2
CA-2020-108904,2020-01-05,2020-01-09,Standard Class,C108904,Customer 8904,Consumer,United States,Seattle,Washington,98101,West,P108904,Office Supplies,Storage,Storage Box,573.85,8,0.2,142.83
CA-2022-108905,2022-07-19,2022-07-22,Standard Class,C108905,Customer 8905,Consumer,United States,Chicago,Illinois,60601,Central,P108905,Office Supplies,Binders,Binder,282.03,10,0.0,60.61
CA-2020-108906,2020-02-04,2020-02-10,Same Day,C108906,Customer 8906,Home Office,United States,Chicago,Illinois,60601,Central,P108906,Technology,Accessories,Mouse,91.29,2,0.2,10.68
CA-2021-108907,2021-01-08,2021-01-13,Standard Class,C108907,Customer 8907,Consumer,United States,Chicago,Illinois,60601,Central,P108907,Office Supplies,Binders,Binder,344.18,8,0.0,26.28
CA-2019-108908,2019-11-06,2019-11-11,Second Class,C108908,Customer 8908,Home Office,United States,Houston,Texas,77001,Central,P108908,Furniture,Bookcases,Bookcase,361.49,10,0.2,63.85
CA-2022-108909,2022-01-08,2022-01-12,Same Day,C108909,Customer 8909,Corporate,United States,New York,New York,10001,East,P108909,Furniture,Chairs,Office Chair,265.21,6,0.1,22.18
CA-2021-108910,2021-07-09,2021-07-13,First Class,C108910,Customer 8910,Corporate,United States,New York,New York,10001,East,P108910,Office Supplies,Storage,Storage Box,965.0,8,0.3,65.24
CA-2021-108911,2021-04-02,2021-04-06,Same Day,C108911,Customer 8911,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P108911,Technology,Machines,Printer,1694.33,1,0.2,56.2
CA-2020-108912,2020-01-17,2020-01-22,Second Class,C108912,Customer 8912,Consumer,United States,Seattle,Washington,98101,West,P108912,Technology,Phones,Smartphone,396.49,4,0.1,128.94
CA-2019-108913,2019-11-21,2019-11-24,First Class,C108913,Customer 8913,Corporate,United States,Los Angeles,California,90001,West,P108913,Technology,Phones,Smartphone,956.26,8,0.1,245.99
CA-2020-108914,2020-12-02,2020-12-04,Same Day,C108914,Customer 8914,Consumer,United States,Chicago,Illinois,60601,Central,P108914,Office Supplies,Storage,Storage Box,587.83,3,0.2,169.33
CA-2019-108915,2019-02-21,2019-02-23,Same Day,C108915,Customer 8915,Consumer,United States,Seattle,Washington,98101,West,P108915,Furniture,Tables,Conference Table,1960.93,2,0.1,108.87
CA-2022-108916,2022-08-01,2022-08-07,Standard Class,C108916,Customer 8916,Home Office,United States,Los Angeles,California,90001,West,P108916,Office Supplies,Paper,Copy Paper,1858.33,10,0.2,355.1
CA-2022-108917,2022-02-13,2022-02-15,Standard Class,C108917,Customer 8917,Corporate,United States,Los Angeles,California,90001,West,P108917,Technology,Accessories,Mouse,1735.59,3,0.3,447.6
CA-2022-108918,2022-07-26,2022-07-31,Same Day,C108918,Customer 8918,Consumer,United States,Seattle,Washington,98101,West,P108918,Technology,Machines,Printer,1018.54,6,0.2,142.93
CA-2021-108919,2021-08-27,2021-09-02,Standard Class,C108919,Customer 8919,Consumer,United States,Houston,Texas,77001,Central,P108919,Technology,Machines,Printer,1059.75,2,0.2,47.23
CA-2020-108920,2020-04-15,2020-04-19,First Class,C108920,Customer 8920,Corporate,United States,Houston,Texas,77001,Central,P108920,Furniture,Bookcases,Bookcase,1583.19,5,0.1,475.66
CA-2022-108921,2022-01-26,2022-02-01,Second Class,C108921,Customer 8921,Corporate,United States,Seattle,Washington,98101,West,P108921,Technology,Machines,Printer,841.23,3,0.0,132.54
CA-2021-108922,2021-08-17,2021-08-22,Standard Class,C108922,Customer 8922,Corporate,United States,Seattle,Washington,98101,West,P108922,Technology,Accessories,Mouse,1047.88,4,0.1,211.08
CA-2022-108923,2022-03-17,2022-03-21,Second Class,C108923,Customer 8923,Home Office,United States,New York,New York,10001,East,P108923,Technology,Phones,Smartphone,1485.86,4,0.0,379.42
CA-2019-108924,2019-02-26,2019-03-04,Standard Class,C108924,Customer 8924,Consumer,United States,Houston,Texas,77001,Central,P108924,Furniture,Tables,Conference Table,1968.81,5,0.0,121.69
CA-2021-108925,2021-02-08,2021-02-11,First Class,C108925,Customer 8925,Corporate,United States,Los Angeles,California,90001,West,P108925,Furniture,Bookcases,Bookcase,978.62,6,0.0,53.81
CA-2020-108926,2020-12-11,2020-12-17,Standard Class,C108926,Customer 8926,Home Office,United States,Los Angeles,California,90001,West,P108926,Furniture,Bookcases,Bookcase,35.24,4,0.3,9.72
CA-2021-108927,2021-11-09,2021-11-12,First Class,C108927,Customer 8927,Consumer,United States,Seattle,Washington,98101,West,P108927,Furniture,Bookcases,Bookcase,1714.84,6,0.1,305.99
CA-2022-108928,2022-05-11,2022-05-14,Second Class,C108928,Customer 8928,Consumer,United States,Houston,Texas,77001,Central,P108928,Office Supplies,Storage,Storage Box,1734.61,6,0.0,505.42
CA-2020-108929,2020-12-27,2020-12-29,Second Class,C108929,Customer 8929,Home Office,United States,Los Angeles,California,90001,West,P108929,Technology,Accessories,Mouse,1429.49,7,0.0,294.67
CA-2020-108930,2020-09-27,2020-09-29,First Class,C108930,Customer 8930,Consumer,United States,Houston,Texas,77001,Central,P108930,Office Supplies,Storage,Storage Box,567.01,1,0.1,87.77
CA-2019-108931,2019-06-28,2019-06-29,Second Class,C108931,Customer 8931,Corporate,United States,Houston,Texas,77001,Central,P108931,Furniture,Bookcases,Bookcase,152.0,7,0.0,17.04
CA-2022-108932,2022-10-18,2022-10-19,Standard Class,C108932,Customer 8932,Home Office,United States,Chicago,Illinois,60601,Central,P108932,Office Supplies,Storage,Storage Box,1904.77,5,0.3,443.68
CA-2021-108933,2021-03-05,2021-03-09,Same Day,C108933,Customer 8933,Consumer,United States,Chicago,Illinois,60601,Central,P108933,Technology,Accessories,Mouse,1344.8,4,0.2,133.95
CA-2021-108934,2021-07-22,2021-07-23,First Class,C108934,Customer 8934,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P108934,Furniture,Tables,Conference Table,1408.98,9,0.3,250.04
CA-2022-108935,2022-05-05,2022-05-12,Same Day,C108935,Customer 8935,Consumer,United States,New York,New York,10001,East,P108935,Furniture,Bookcases,Bookcase,528.72,3,0.3,137.6
CA-2021-108936,2021-08-06,2021-08-08,Same Day,C108936,Customer 8936,Home Office,United States,New York,New York,10001,East,P108936,Office Supplies,Paper,Copy Paper,1065.71,5,0.2,271.55
CA-2022-108937,2022-05-05,2022-05-11,First Class,C108937,Customer 8937,Corporate,United States,Los Angeles,California,90001,West,P108937,Technology,Machines,Printer,1718.88,2,0.0,290.33
CA-2021-108938,2021-02-28,2021-03-07,First Class,C108938,Customer 8938,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P108938,Furniture,Bookcases,Bookcase,970.79,9,0.1,167.49
CA-2020-108939,2020-09-16,2020-09-17,Same Day,C108939,Customer 8939,Corporate,United States,Chicago,Illinois,60601,Central,P108939,Technology,Machines,Printer,792.56,7,0.3,48.7
CA-2020-108940,2020-07-24,2020-07-27,Second Class,C108940,Customer 8940,Home Office,United States,Los Angeles,California,90001,West,P108940,Furniture,Tables,Conference Table,817.75,1,0.0,277.78
CA-2020-108941,2020-05-21,2020-05-25,First Class,C108941,Customer 8941,Corporate,United States,Los Angeles,California,90001,West,P108941,Furniture,Chairs,Office Chair,1521.18,1,0.0,143.02
CA-2020-108942,2020-01-04,2020-01-10,Second Class,C108942,Customer 8942,Home Office,United States,Houston,Texas,77001,Central,P108942,Technology,Machines,Printer,1554.86,8,0.1,157.06
CA-2021-108943,2021-08-17,2021-08-23,Same Day,C108943,Customer 8943,Home Office,United States,Seattle,Washington,98101,West,P108943,Furniture,Tables,Conference Table,1727.4,9,0.3,110.58
CA-2019-108944,2019-07-15,2019-07-17,First Class,C108944,Customer 8944,Corporate,United States,Seattle,Washington,98101,West,P108944,Technology,Phones,Smartphone,1287.91,6,0.0,338.57
CA-2022-108945,2022-09-07,2022-09-11,Second Class,C108945,Customer 8945,Consumer,United States,Los Angeles,California,90001,West,P108945,Furniture,Chairs,Office Chair,1620.0,8,0.2,206.22
CA-2019-108946,2019-08-04,2019-08-09,Second Class,C108946,Customer 8946,Consumer,United States,Houston,Texas,77001,Central,P108946,Office Supplies,Storage,Storage Box,67.1,9,0.0,19.28
CA-2022-108947,2022-10-10,2022-10-17,First Class,C108947,Customer 8947,Home Office,United States,New York,New York,10001,East,P108947,Furniture,Bookcases,Bookcase,188.65,2,0.3,24.92
CA-2019-108948,2019-07-25,2019-08-01,Same Day,C108948,Customer 8948,Home Office,United States,Chicago,Illinois,60601,Central,P108948,Furniture,Tables,Conference Table,959.62,4,0.3,28.55
CA-2020-108949,2020-10-16,2020-10-21,Same Day,C108949,Customer 8949,Home Office,United States,Chicago,Illinois,60601,Central,P108949,Technology,Phones,Smartphone,1812.56,5,0.0,173.87
CA-2022-108950,2022-08-04,2022-08-10,Standard Class,C108950,Customer 8950,Corporate,United States,Chicago,Illinois,60601,Central,P108950,Office Supplies,Storage,Storage Box,1341.15,6,0.0,452.93
CA-2022-108951,2022-12-03,2022-12-08,Same Day,C108951,Customer 8951,Home Office,United States,New York,New York,10001,East,P108951,Office Supplies,Binders,Binder,928.24,7,0.2,13.17
CA-2019-108952,2019-01-17,2019-01-19,Standard Class,C108952,Customer 8952,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P108952,Furniture,Tables,Conference Table,1399.62,6,0.2,233.82
CA-2022-108953,2022-01-08,2022-01-14,Second Class,C108953,Customer 8953,Consumer,United States,Los Angeles,California,90001,West,P108953,Office Supplies,Binders,Binder,1923.38,4,0.0,241.06
CA-2021-108954,2021-11-18,2021-11-22,Second Class,C108954,Customer 8954,Home Office,United States,New York,New York,10001,East,P108954,Office Supplies,Binders,Binder,402.04,9,0.0,72.98
CA-2022-108955,2022-10-21,2022-10-26,First Class,C108955,Customer 8955,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P108955,Furniture,Chairs,Office Chair,346.63,9,0.2,55.28
CA-2019-108956,2019-08-16,2019-08-17,Same Day,C108956,Customer 8956,Corporate,United States,New York,New York,10001,East,P108956,Furniture,Chairs,Office Chair,304.61,10,0.1,9.32
CA-2022-108957,2022-06-23,2022-06-30,First Class,C108957,Customer 8957,Consumer,United States,Los Angeles,California,90001,West,P108957,Office Supplies,Paper,Copy Paper,1410.11,8,0.1,279.92
CA-2021-108958,2021-12-17,2021-12-19,Second Class,C108958,Customer 8958,Home Office,United States,New York,New York,10001,East,P108958,Office Supplies,Paper,Copy Paper,1414.35,7,0.0,327.47
CA-2020-108959,2020-02-16,2020-02-18,First Class,C108959,Customer 8959,Consumer,United States,Los Angeles,California,90001,West,P108959,Office Supplies,Paper,Copy Paper,1465.51,5,0.2,352.97
CA-2021-108960,2021-03-13,2021-03-18,Standard Class,C108960,Customer 8960,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P108960,Office Supplies,Paper,Copy Paper,1760.81,2,0.0,283.87
CA-2021-108961,2021-01-09,2021-01-14,Second Class,C108961,Customer 8961,Corporate,United States,New York,New York,10001,East,P108961,Furniture,Chairs,Office Chair,145.42,3,0.3,8.49
CA-2020-108962,2020-06-20,2020-06-21,Standard Class,C108962,Customer 8962,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P108962,Office Supplies,Storage,Storage Box,1544.72,4,0.3,-10.65
CA-2021-108963,2021-05-10,2021-05-13,Second Class,C108963,Customer 8963,Consumer,United States,New York,New York,10001,East,P108963,Furniture,Bookcases,Bookcase,495.84,3,0.1,76.93
CA-2019-108964,2019-07-14,2019-07-21,Second Class,C108964,Customer 8964,Consumer,United States,Chicago,Illinois,60601,Central,P108964,Office Supplies,Storage,Storage Box,1857.8,3,0.2,141.7
CA-2019-108965,2019-02-24,2019-03-03,Same Day,C108965,Customer 8965,Corporate,United States,Seattle,Washington,98101,West,P108965,Furniture,Bookcases,Bookcase,1648.41,4,0.0,116.59
CA-2020-108966,2020-03-23,2020-03-29,First Class,C108966,Customer 8966,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P108966,Office Supplies,Binders,Binder,1275.23,4,0.0,334.3
CA-2022-108967,2022-04-06,2022-04-12,First Class,C108967,Customer 8967,Home Office,United States,Houston,Texas,77001,Central,P108967,Office Supplies,Binders,Binder,1366.07,5,0.1,369.21
CA-2019-108968,2019-02-16,2019-02-22,Second Class,C108968,Customer 8968,Corporate,United States,Los Angeles,California,90001,West,P108968,Technology,Accessories,Mouse,532.08,4,0.2,155.24
CA-2022-108969,2022-12-30,2023-01-05,Second Class,C108969,Customer 8969,Home Office,United States,Los Angeles,California,90001,West,P108969,Technology,Accessories,Mouse,1652.61,6,0.2,465.47
CA-2021-108970,2021-04-14,2021-04-15,First Class,C108970,Customer 8970,Consumer,United States,Los Angeles,California,90001,West,P108970,Office Supplies,Binders,Binder,1672.39,2,0.1,488.87
CA-2021-108971,2021-06-03,2021-06-04,First Class,C108971,Customer 8971,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P108971,Technology,Machines,Printer,1725.85,7,0.1,84.83
CA-2021-108972,2021-05-25,2021-05-31,First Class,C108972,Customer 8972,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P108972,Furniture,Tables,Conference Table,537.05,10,0.3,141.1
CA-2022-108973,2022-06-28,2022-07-02,Same Day,C108973,Customer 8973,Consumer,United States,Chicago,Illinois,60601,Central,P108973,Furniture,Tables,Conference Table,1394.72,7,0.0,354.76
CA-2019-108974,2019-05-10,2019-05-11,Standard Class,C108974,Customer 8974,Home Office,United States,Seattle,Washington,98101,West,P108974,Furniture,Bookcases,Bookcase,1100.06,8,0.3,277.25
CA-2022-108975,2022-02-13,2022-02-19,First Class,C108975,Customer 8975,Consumer,United States,Seattle,Washington,98101,West,P108975,Office Supplies,Storage,Storage Box,715.69,7,0.2,61.23
CA-2022-108976,2022-09-12,2022-09-18,First Class,C108976,Customer 8976,Home Office,United States,Houston,Texas,77001,Central,P108976,Furniture,Chairs,Office Chair,1936.61,7,0.2,486.0
CA-2021-108977,2021-06-04,2021-06-07,First Class,C108977,Customer 8977,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P108977,Technology,Accessories,Mouse,1033.13,6,0.1,321.38
CA-2019-108978,2019-07-30,2019-08-02,Same Day,C108978,Customer 8978,Corporate,United States,Houston,Texas,77001,Central,P108978,Office Supplies,Paper,Copy Paper,1189.42,1,0.2,164.11
CA-2021-108979,2021-07-26,2021-08-02,Second Class,C108979,Customer 8979,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P108979,Furniture,Bookcases,Bookcase,1473.05,4,0.0,342.59
CA-2021-108980,2021-06-02,2021-06-08,Same Day,C108980,Customer 8980,Consumer,United States,Houston,Texas,77001,Central,P108980,Technology,Accessories,Mouse,382.48,2,0.0,78.16
CA-2020-108981,2020-06-09,2020-06-12,Second Class,C108981,Customer 8981,Home Office,United States,New York,New York,10001,East,P108981,Technology,Phones,Smartphone,193.58,8,0.3,21.66
CA-2019-108982,2019-09-25,2019-09-26,Standard Class,C108982,Customer 8982,Home Office,United States,Los Angeles,California,90001,West,P108982,Furniture,Bookcases,Bookcase,1352.3,7,0.1,418.38
CA-2022-108983,2022-06-02,2022-06-05,Standard Class,C108983,Customer 8983,Consumer,United States,Chicago,Illinois,60601,Central,P108983,Furniture,Tables,Conference Table,1395.29,3,0.0,211.98
CA-2022-108984,2022-06-15,2022-06-17,First Class,C108984,Customer 8984,Corporate,United States,New York,New York,10001,East,P108984,Technology,Phones,Smartphone,1964.72,8,0.3,499.6
CA-2019-108985,2019-08-08,2019-08-09,Standard Class,C108985,Customer 8985,Consumer,United States,Houston,Texas,77001,Central,P108985,Office Supplies,Storage,Storage Box,1916.74,6,0.1,326.2
CA-2020-108986,2020-09-21,2020-09-26,Same Day,C108986,Customer 8986,Corporate,United States,Seattle,Washington,98101,West,P108986,Furniture,Bookcases,Bookcase,358.32,2,0.1,44.47
CA-2019-108987,2019-07-16,2019-07-17,Same Day,C108987,Customer 8987,Corporate,United States,New York,New York,10001,East,P108987,Furniture,Chairs,Office Chair,202.81,8,0.3,2.5
